Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Low & middle income,LMY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.54562378,86.73516083,88.00972748,91.3993988,92.80388641,94.44242096,95.1137085,95.14942169,93.71897888,94.43398285,95.64984894,96.78665161,97.3086319,97.57443237,98.1078186,98.53791809,100.041008,99.03286743,99.64444733,99.79340363,99.34240723,98.62145996,97.96826172,97.89395905,97.81723785,97.89172363,97.04083252,96.56210327,97.18981934,97.49160767,98.4925766,99.38699341,99.77217865,101.4875107,101.9807281,102.2697906,102.3205185,103.112381,103.5056229,103.4103165,102.7694168,103.2336121,104.0036469,104.2547913,102.8804703,102.5150986,104.2918396,104.2036972,101.5611801,101.7992935,102.5795822,
Lesotho,LSO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,87.4480896,83.74353027,84.21122742,87.25679016,98.80323792,97.8457489,95.11250305,93.81690979,91.78256989,91.60378265,92.34082031,94.58480072,98.24849701,99.19809723,98.9285202,101.6414566,100.4868011,101.6643982,103.061203,101.440979,99.91446686,100.7549362,99.45181274,95.72672272,98.07032013,100.4584274,98.82035828,96.84851074,96.91297913,96.10903931,109.2604523,112.4104538,116.0732269,122.3311615,124.9616623,127.0547791,130.6141052,125.2277679,125.069397,124.0116882,124.7467728,123.0952301,121.2892532,117.2039413,116.5858231,116.6345215,117.6952667,120.8974991,,,,
Late-demographic dividend,LTE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.6429291,105.6785202,106.5380096,111.4038315,113.8307495,115.4534836,115.4297638,112.635643,109.2044373,109.0050278,109.8156204,110.6292877,110.4690933,110.1193085,110.9764404,113.8749695,119.100647,119.38517,120.8946609,120.2260437,120.4281921,117.5164795,116.1787567,114.5493698,112.9229736,113.1406403,110.6949234,107.3564529,109.2156677,109.3098068,110.27742,112.4471664,111.0344467,109.4747467,107.3781662,105.5643234,103.6557236,103.4473038,103.8769073,103.402298,100.4925232,101.091423,101.7519684,102.142807,99.90756226,100.0328217,101.1975021,102.1848221,102.6596909,103.7490387,104.6043472,
Lithuania,LTU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,79.46170807,,,,,81.52011108,,,90.33640289,89.67617798,91.98181152,91.44069672,94.40299988,96.05040741,98.89485931,100.1553879,101.0277328,100.0900574,102.8404388,103.1442337,103.1488037,103.1041489,102.963089,103.9702911,102.8445587,102.0287476,101.1044464,99.49926758,99.9498291,100.4215012,101.2518387,101.8544083,101.7545776,101.5755692,102.0892563,102.8917999,103.8747482,104.2653427,102.9923782,,
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,116.2578812,110.8151474,110.1585693,107.7726517,110.0335007,95.50547028,95.46205902,95.03421021,94.65615845,93.57460785,89.68125916,89.19309998,89.76502228,88.71407318,87.76854706,,89.37769318,88.92803955,94.04546356,,,90.76667023,,,102.0958481,95.50376129,95.50662231,95.11338806,94.75021362,99.79086304,100.141922,100.1294327,100.3160172,99.41078949,100.1533966,100.8089828,101.4662476,101.5227814,100.5730133,,97.56551361,96.55314636,97.17508698,96.83534241,97.5230484,98.97225189,100.7897873,102.2859497,103.2763367,104.6544571,,
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,102.2559433,99.38503265,97.43060303,97.02522278,98.4692688,100.3930283,118.6229401,119.2346573,118.1561432,93.89601898,96.03822327,95.97841644,88.70477295,84.69664001,84.62648773,89.53881836,94.51178741,96.51264954,100.4268265,101.6997833,103.4118271,104.0202713,105.0161514,105.4905777,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.3862686,99.85282135,99.39331818,99.19854736,99.36784363,99.61438751,99.98343658,,
"Macao SAR, China",MAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,57.55110931,57.61354065,60.97367859,58.86209106,64.14231873,74.88996124,98.12879944,96.00408936,106.3094406,,,,,,,,,,126.669838,113.7808304,105.3151398,103.85849,104.2665634,,,,,,102.6621704,104.0669403,102.6250076,102.9372177,101.1852493,100.9417725,99.97860718,98.5419693,99.993927,99.41629028,96.26270294,94.9250412,94.6516037,94.54347992,95.17102814,97.37212372,99.3445816,101.5285416,101.4302521,100.4093704,101.34272,99.25473022,
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,48.5830307,49.77251816,50.45814896,51.96274185,54.18170929,58.81692886,62.91743088,67.06748199,71.31680298,75.38101196,79.28663635,83.64920807,87.43860626,87.2484436,78.92672729,77.4605484,74.3514328,71.12841797,67.38037109,67.43395996,63.93450165,65.01112366,67.70140076,70.69576263,73.81507111,76.56520081,78.83933258,82.20485687,87.68070221,92.98182678,97.40866089,102.4284515,105.0037613,105.4449387,105.9290314,105.872673,107.7491074,107.3729019,107.1719894,109.7062378,110.7424774,110.7162476,110.3044586,109.9576111,109.5239716,110.3957825,112.4021606,113.8765793,114.764679,115.1526718,
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4397507,105.689743,104.3766327,103.54245,103.1631927,104.8319168,106.2516174,
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,86.11567688,89.40001678,88.87774658,86.49591827,92.05403137,95.77233124,118.2722321,122.0774918,122.8908005,130.8930969,137.2931824,133.4236755,126.8327637,119.1437607,113.8022003,,,95.67346191,96.24653625,92.84108734,94.55310822,87.81739807,85.09716797,83.55576324,81.61438751,86.0792923,,93.05767059,95.74051666,101.485199,102.5348206,103.3005295,118.2547379,134.4923553,138.8994751,138.4058075,139.2367706,142.0048981,149.3074951,143.7180481,143.4118958,143.9781342,143.894455,145.2478638,147.3141937,143.8241882,,142.5342865,134.0614624,,
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,134.9834747,,141.8820496,,,,146.8958893,,,,,,118.7473831,122.1708069,125.5300827,123.0398026,122.868042,120.0956421,126.8969193,128.0565796,128.0893402,126.1813889,124.1395569,123.9351883,122.8363037,117.0428314,116.5616837,113.1671982,111.8310699,110.7104797,,,,,,101.5349426,99.42769623,97.10980225,96.59713745,98.03816223,,
Middle East & North Africa,MEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.37667847,72.38480377,75.07333374,76.70191956,77.36148071,80.03501892,82.58129883,84.08518982,84.97367096,83.93344116,86.60964203,86.0545578,87.85787964,88.85878754,89.99727631,89.8957901,90.70717621,91.81336212,92.37587738,92.30779266,93.42700195,94.1110611,92.03204346,92.2741394,93.96772766,92.44159698,94.20101166,94.14041138,94.83956909,95.68816376,96.54299927,97.78526306,99.04239655,99.99069214,100.2616425,100.1152573,100.8051987,101.6718674,102.2396469,102.9485931,103.7614594,103.7533798,105.7775116,106.5082626,104.763443,104.3366165,104.2596436,104.1342316,104.2576599,104.4307632,104.6538925,
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.5633392,105.6429672,107.5155182,109.8848038,108.6733932,109.6679993,112.799263,113.2642517,118.7138519,120.720459,122.4401016,122.6578522,122.5867996,122.2036896,119.8588409,118.4606705,116.9375076,114.8070526,113.6941681,112.2526321,111.3461914,111.0473633,110.550148,109.8382874,109.4383774,108.6931915,108.5800629,108.3516312,108.5928192,108.9979324,109.0721893,109.4250031,109.5061417,108.9991837,108.6008377,108.1747665,108.7997131,109.4244232,110.5452805,110.6334915,110.5407562,110.4134521,109.4414825,108.0057526,106.6061096,106.2777328,105.7700119,105.0280685,104.6558228,,
Marshall Islands,MHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.40318298,,,123.0261307,110.9457092,120.1923065,113.4027863,110.9025116,104.5963821,101.3855133,98.11894226,,94.73451233,,,,87.51461029,84.74015808,,,79.55570221,74.85810089,
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,89.70662689,89.87745667,91.24337006,94.8290863,96.2733078,97.89678192,98.44467163,98.26528931,96.66401672,97.35241699,98.52136993,99.67481232,100.3808899,100.7365799,101.3723297,101.9649887,103.6828613,102.7962799,103.5212173,103.9165421,103.6641922,102.7233887,102.1955109,102.1496811,101.96492,101.7168808,100.7272568,99.68830872,100.3418427,100.8071594,101.7417831,102.5190735,102.4272919,103.9506226,104.1416626,104.1463089,103.8741837,104.4897995,104.3623962,104.2039871,103.4896698,103.9969025,104.7136002,105.0375595,103.3110199,103.0964737,105.0022964,104.7358322,101.3478012,101.4508972,102.2373199,
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25904083,95.77017212,96.97205353,98.95237732,99.06256866,98.92127991,98.32823944,96.82022858,95.57156372,94.87805939,93.17681122,93.0539093,93.55592346,92.65841675,92.18058014,87.66214752,87.47355652,87.38520813,,87.13288116,90.95458984,91.40603638,93.89246368,,97.12595367,98.17537689,,,
Mali,MLI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,23.40714073,24.55101013,24.87714005,25.58725929,25.44347954,26.26062965,26.98703003,27.7385807,28.17869949,27.93707085,26.6364994,25.94927025,25.57163048,24.5241394,23.96595001,23.3664608,23.3248291,23.39843941,27.06040955,27.26086998,27.90991974,29.7531395,33.31962967,36.55533981,39.22246933,42.89495087,47.87002945,51.80189133,56.06813812,57.85435104,62.52825165,66.16889954,67.69084167,70.75469208,73.93554688,76.76000977,79.28751373,81.27266693,82.71041107,83.42733002,84.19554901,80.90805054,76.06292725,77.07611084,75.68318176,77.17025757,80.17077637,75.6006012,,,
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.2242737,100.3779602,96.08386993,95.06699371,94.34937286,98.65087891,106.8293533,110.5109177,112.2617493,109.4515305,107.6620026,104.9059601,102.1973267,102.3242493,104.9276962,106.2195892,105.5503922,105.5908508,105.7471924,106.6497574,106.7092667,103.3746338,103.4364166,103.5607605,103.0790482,104.1546097,105.5499191,106.5319214,107.0587463,106.8319321,106.4106598,104.9765778,103.0750198,102.7350616,100.2404709,101.1011276,100.8962936,101.0073624,96.80634308,101.7304611,101.2149963,100.7825928,101.7069397,102.8234634,103.549202,103.9727402,104.9983673,106.6741714,106.6061783,,
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,84.06430054,82.52751923,82.88059998,82.05992126,,80.95587158,81.10240936,82.74729156,84.12653351,85.75704193,88.51831818,92.48091125,93.73422241,94.38168335,92.64398193,93.47049713,98.07089996,97.42677307,99.16613007,91.55010986,101.3141479,110.0652618,111.3607178,111.9886017,106.4710999,105.6629486,101.2345123,,94.85904694,98.05365753,97.12609863,97.10212708,98.86145782,98.84651947,98.13961029,97.78436279,97.87497711,98.96247101,97.98310852,98.11195374,,,,101.8312073,,108.9044418,112.2236481,112.3066711,,,
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.65588379,72.67877197,75.54350281,77.27739716,77.97225952,80.82447052,83.55802917,85.14222717,86.11067963,85.03700256,87.9204483,87.3164978,89.23615265,90.24920654,91.40242004,91.18943024,91.99281311,93.16114044,93.70028687,93.5555191,94.79357147,95.59053802,93.1871109,93.30625153,95.03057861,93.1337204,94.92436218,94.71967316,95.39137268,96.2483902,97.1293335,98.45861816,99.6984024,100.6016617,100.7566681,100.4419632,101.0686111,101.7798386,102.2423477,102.8781128,103.59021,103.5447769,105.5106888,105.8534164,103.6595612,103.7642136,104.142067,104.4766312,104.6111679,104.7413406,105.0302811,
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.3564835,108.1860733,112.6967087,116.9968567,119.2956238,121.9046402,115.8393707,110.4346695,98.31417084,97.3309021,,,95.40309143,95.94374847,98.11321259,100.0025482,100.6333771,101.6628723,
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.9022827,106.8556519,106.5096817,104.2358627,102.9629211,103.4847794,,105.689888,104.3202515,103.2780075,103.1125488,101.2110825,101.2929916,101.3607712,101.0639038,100.1229477,100.7074203,100.5825882,101.9890671,101.4630585,100.0511169,91.57189178,80.55654144,80.66103363,87.4181366,93.72441101,92.45568085,94.65399933,96.73902893,99.02282715,101.4243469,102.0709686,105.4134064,108.5348129,97.97884369,100.7999496,100.0196533,103.5207672,114.5191269,125.7480392,122.08741,116.793129,108.6922989,101.3348236,100.3623734,102.9698029,102.9340897,104.0403595,103.416008,,
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,39.93124008,35.08657837,43.9048996,,60.0764389,,107.6606522,111.8756409,114.3475418,,105.5657501,94.82691956,86.45600128,90.1135025,89.73390961,88.61849213,72.21022797,66.00000763,65.20285797,66.24655151,63.47509003,61.3771019,61.32788849,63.5799408,67.80766296,,,65.44825745,70.71367645,76.15756226,82.17198181,84.97400665,,93.8334198,100.3716202,102.4307327,108.1822205,112.0519333,111.9049683,112.5325775,108.2197418,106.9017868,107.8553925,107.5980225,108.6291428,108.6465607,107.8132477,112.6049805,116.3811417,118.419632,
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,14.25308037,15.09550953,16.8502903,17.08065033,17.60539055,19.30581093,23.99585915,26.29019928,28.82850075,33.28654861,34.5319519,37.79948044,38.66704941,41.75046158,43.20666122,46.83740997,48.68307877,49.43228912,48.51580811,46.14144135,48.52407074,53.26787949,60.23537827,66.2921524,70.08673096,73.73664093,77.59317017,80.0960083,82.2594986,82.98938751,82.72750092,84.64839935,87.07692719,93.78127289,93.68157196,96.24397278,97.59924316,93.27761841,98.58065796,99.67791748,98.21159363,98.89454651,99.02223206,100.4021225,104.5110321,96.83441925,96.65904236,99.89176178,100.4086304,,
Mauritius,MUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.88111877,95.98737335,98.33748627,99.78925323,101.6825104,104.5384521,103.4595184,102.4167786,100.6541977,94.24340057,92.65032196,98.90335846,101.5671997,104.4735718,103.4261169,109.1017609,113.8065033,114.6600723,112.4218826,111.3731766,111.7785721,110.8040314,107.3874512,105.1942291,104.4221802,104.8475876,105.9268112,106.289093,106.2035065,105.4065781,104.560112,102.369812,101.5014572,101.4146194,102.042038,103.2255402,103.9352264,103.5874863,103.788002,102.7884598,102.7860184,102.9893799,102.9983902,101.9550476,102.4473419,102.9205399,102.4534073,101.525238,101.1075974,99.52056122,,98.39964294
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,40.71249008,47.31536102,51.26911163,56.35208893,62.06259155,62.6868782,61.67499161,59.9378891,60.61896133,64.43550873,64.79483795,68.64826965,64.93047333,60.14825821,61.79891968,61.50069046,63.09632111,62.61458969,69.18969727,74.97911072,78.09628296,93.92475128,99.86946869,106.6101913,156.4042358,151.7861633,,137.3372498,136.6157837,139.6397552,143.9592133,140.3677368,,132.8089447,130.4824371,129.7727356,126.5521774,133.6264954,131.9591217,138.7514648,140.6201935,141.4354858,146.9149475,147.3957825,146.3968201,144.5329437,145.4888763,142.4578247,144.8109894,,
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,87.61685181,,,,,94.30661011,,95.40692139,96.33512878,95.91126251,95.51069641,95.2662735,95.64086151,96.33175659,95.90206146,96.10610199,,94.68926239,94.7885437,94.60777283,94.39871979,95.36952209,96.53317261,97.14759827,97.25382233,97.4797821,97.81768799,,96.14421082,95.85945129,98.67819977,98.07514954,96.59542084,97.37120819,99.72312164,99.99204254,98.69442749,97.95005798,97.9803009,98.65876007,99.75794983,101.0802917,102.7418137,104.6601563,104.3613663,103.8186722,104.9991837,105.2916031,104.935997,104.3825226,103.9119873,
North America,NAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.24546814,90.25688934,89.66954041,91.51052094,90.57084656,90.47324371,91.23737335,91.48078156,91.89779663,91.48281097,98.98638153,98.71103668,100.9356232,99.57254791,98.48735046,98.76740265,100.2981033,101.4412537,102.9088364,104.39711,105.8615799,105.2410583,104.5220108,103.7832718,102.999588,103.8901672,103.4912033,102.9026413,102.3142166,101.7807388,100.7353134,100.2957077,99.85668945,100.4269791,100.9968185,101.4656525,101.9039307,102.3880463,102.7857895,101.9412613,101.283577,100.6166763,100.0927963,99.527771,99.82691956,100.4822235,101.333992,101.7452469,101.2779999,100.9820709,100.9820633,
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,118.4108124,121.0684433,119.36763,115.1738205,115.3923874,122.6475601,122.5052795,121.0402069,123.2692413,120.6751099,119.2038116,118.3497925,117.7245102,114.5109482,114.4613113,115.2512665,115.9949722,116.0215073,113.6032562,113.3032532,112.3839569,114.2814102,114.0259018,114.4953766,115.1931305,,118.8832016,121.060173,,,,124.1791687,124.2483902,,,
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,11.71428967,12.14387989,12.55195999,13.29953003,14.15344048,16.27729034,17.87937927,19.20974922,19.75576019,21.51487923,23.00365067,23.23785019,23.18261909,23.23464012,22.6739006,24.21813965,25.0642395,24.76582909,25.65436935,26.18663979,27.16650009,26.48290062,26.74556923,27.54578018,27.7757206,28.00826073,28.8235302,29.00659943,30.73196983,32.35606003,35.37176132,39.53921127,42.72101974,46.64089966,48.35649109,48.98725891,51.37997055,55.2114296,59.01190186,62.70835876,66.51894379,68.39437103,69.14922333,69.57597351,71.59590912,73.43232727,74.73619843,,66.4154129,,
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,40.9402504,44.41630936,48.73131943,50.35062027,,,49.09172058,60.10150146,76.34329224,89.74935913,94.8393631,103.0688934,112.7610168,113.0788269,111.8358002,106.2830124,93.4908905,89.73660278,85.38941956,83.04524994,86.49156189,85.64646149,89.70445251,93.81846619,93.60666656,89.3006134,78.66348267,,,94.11289978,98.6894989,96.3755722,98.00531006,99.46705627,100.6769867,101.3650818,102.1081314,93.31004333,84.13864136,85.38784027,85.11785126,90.67124176,92.09114075,94.11853027,90.10355377,,84.72563934,,87.45423126,,,
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,66.69885254,69.20527649,68.79611206,70.29872894,70.02012634,72.05458832,74.62518311,73.82733917,71.83277893,77.37381744,85.84136963,,86.5639267,88.32375336,85.27758789,87.09674072,84.22902679,86.08434296,86.17237091,83.31938934,86.28694916,89.75634003,91.83084106,94.66944885,97.16339111,96.27485657,95.72512817,97.34268951,97.64762115,103.1704025,103.8803482,107.4924088,114.5424728,115.5194702,118.1110611,119.4757538,123.8070068,123.147583,122.7713165,,120.6404266,,,,,,,,,,,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.3334198,100.1887512,99.09471893,98.22416687,97.88491821,98.91972351,99.33773804,99.75302887,100.1980209,100.3878403,100.0559082,98.5032196,96.54855347,95.00353241,94.61734009,99.19976044,100.9223022,102.6492081,103.1986389,102.9274063,102.2371674,97.36736298,96.8574295,107.1980133,107.226799,107.3543091,107.6810379,108.175293,108.0806503,107.9889908,107.5943909,107.4583969,107.4945679,106.8911972,106.7393265,107.0443497,107.7290573,108.270752,108.4438019,108.2760773,107.4965897,105.8301086,,,102.6976013,103.2867584,104.2296219,105.2210312,106.0958176,,
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.763298,103.8948212,100.370697,101.0282516,101.3473282,100.7866516,100.8946228,100.0027695,99.52189636,99.46073151,99.44947052,99.14910889,98.28251648,97.78193665,96.81066132,96.81137848,97.4734726,98.15071106,99.13678741,100.1848221,100.3756409,100.0252914,99.03752136,98.72786713,98.48692322,98.55948639,84.33405304,100.2591019,100.7563934,100.8506622,100.8646698,100.1994934,99.98497772,99.35220337,98.5114975,98.59500885,99.07672882,99.26473236,99.1556778,99.08011627,99.40241241,99.88345337,100.2235565,99.82749176,99.90493011,100.2258835,100.2602081,100.0776291,100.215332,,
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,25.55388069,,,,,,,,,,,71.17301178,73.51918793,78.69425201,82.06717682,82.69571686,82.64868164,84.37722015,88.56719971,103.2414474,111.0497665,112.0672073,114.9895096,114.1728363,114.9372406,114.8270721,118.9354477,116.6873322,,115.714592,119.4047928,112.24543,117.2516327,114.8427429,115.7796783,114.5092697,127.2197418,127.2952728,125.2733078,137.6799164,144.4519348,149.9567566,148.1898346,145.3626251,143.2478943,144.1776733,144.4888458,143.9195404,,142.1434631,126.9347687,
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,87.75509644,101.23172,100.9104691,104.6616516,,,,,,,,,,,110.5102768,,,,,,,,,,,,,113.5929031,,109.9654007,112.4391937,109.5871201,97.10452271,109.448822,131.5904083,102.2010269,91.34615326,93.58209229,,,,99.77046967,,116.4575577,,126.4335709,,,121.7049179,95.65499115,
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.5566406,108.6574936,107.0672073,105.8528214,105.3256302,106.7316895,108.1348038,109.019043,109.2272568,108.7402725,107.1198425,104.7488937,104.2890778,103.6204681,104.4993134,105.3561478,105.0076218,105.6915665,104.7113724,104.0429916,104.7387009,102.5685425,100.9314194,100.1631165,100.033783,101.5194016,100.2150574,101.4509735,101.8013992,100.5262985,99.54071808,97.79586792,97.38498688,98.43256378,98.53341675,99.71794891,100.180191,100.6034775,100.9797516,101.0633163,101.110939,99.77765656,98.34792328,97.94400024,97.62129974,97.94277954,98.82144928,99.97476196,101.0714188,101.6776962,,
OECD members,OED,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,100.6948624,100.9372025,101.0864334,101.6110611,101.4847336,101.5523071,102.1464767,102.46418,102.5387573,103.2065964,105.0530167,104.9331512,105.0434113,104.5718613,104.4794388,104.2023926,104.5195923,104.8445129,105.0029602,104.9848099,105.0451736,104.5723038,104.2396164,103.9173889,103.5834732,103.6664734,103.7385025,102.9265976,103.8925095,103.7851028,103.4180603,103.1469803,103.0150909,103.0236206,103.4952774,103.882431,104.0752487,104.4929199,104.8057632,104.5414963,104.2126923,103.8417511,103.3684921,103.7159195,103.0151596,102.7127838,102.6725616,102.2841034,102.056221,102.0151901,102.0063019,
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,2.830660105,12.09158039,18.60580063,25.94051933,34.43909073,37.19461823,41.11442184,44.69651031,47.42845154,48.73025894,51.18330002,53.98807144,58.5105896,63.50352859,68.60771179,72.64836884,76.17790985,78.59401703,80.63407898,82.00968933,83.65322113,85.4245224,86.37480927,86.18000793,86.42098999,88.28070068,89.47203827,90.33039093,91.68318176,92.48258972,93.01798248,92.71775818,91.91731262,,92.63619995,91.68849945,93.70793915,95.9779129,103.1522522,,102.5503922,104.6121063,109.1066437,109.6953888,108.3045731,108.2739029,106.3646927,103.3920593,102.9397202,104.5211411,
Other small states,OSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.22270203,85.32816315,86.47865295,88.75766754,91.39350891,93.79535675,95.37494659,95.4522171,95.74878693,95.31877899,96.14891815,97.94444275,98.72421265,99.29263306,99.9385376,100.8420334,100.8208618,101.2141113,100.8008423,99.87143707,98.07672119,98.48335266,97.47379303,97.15065002,98.84319305,99.90026093,100.1399231,100.41716,100.9694824,101.2419128,103.0928192,104.5182419,105.4030533,106.1795502,106.6763077,107.143219,108.2490311,108.2631378,108.8711929,108.7821732,108.9663391,108.8461304,108.4880295,107.9160004,107.9191589,108.0879822,107.9732513,108.0997696,108.0895309,108.3493576,108.575531,
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,49.2587204,49.09183884,51.42517853,53.79640961,54.17544937,55.35583115,56.73809052,50.02854919,49.79380035,49.23823166,50.31393814,51.14028931,53.25252151,53.42462921,55.03564835,55.41559982,57.53264999,57.85665894,58.14043045,58.62931061,,,,,,,,,,70.88539124,70.79136658,70.89489746,72.72244263,77.11121368,81.27757263,77.92784882,83.10394287,83.24307251,83.89859772,84.59361267,80.85917664,80.37718964,79.65857697,84.30747223,85.08992004,91.31745911,90.58917236,94.32820129,95.48413849,,
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.48287964,108.9855804,112.8200684,114.9222031,115.6300888,115.3817215,114.5756683,112.7764587,111.5171585,108.3968735,105.6909714,103.2813873,102.3283234,100.8672791,101.0362778,100.6876602,101.0454025,101.1407394,100.2465515,101.0947113,100.6708069,99.7339325,99.81600189,100.1240997,99.43286896,99.43068695,100.9616165,,,104.3965378,105.6680679,106.8896484,108.8378372,107.5375595,108.6108017,107.2101974,107.4427567,108.5340805,107.4014435,105.7311096,105.110611,104.5326996,103.2911835,102.2057724,99.13536835,96.07713318,93.12197876,94.38598633,,,94.67014313,
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.3028107,103.9668579,104.4424973,107.0723724,108.5230484,110.1685333,112.3102188,111.9006729,112.0189209,110.4798431,109.9320831,110.8336105,114.1668091,112.7613831,112.9955673,118.895813,113.7920303,114.112442,114.3986969,114.7178497,114.9659195,113.5400085,111.0180969,111.9750595,113.6947479,114.9490204,114.3990173,113.3735504,116.2866821,117.3167572,117.1872635,116.7372437,116.1669998,114.6099472,113.8538971,113.7267227,113.9145279,114.3493729,111.3989334,110.1658401,109.8698883,108.0122604,102.4093475,103.7429504,101.1356735,100.2368469,103.0602798,103.5195694,106.9451218,113.4772263,120.9846115,
